Potential applied (V)	Time (s)	WE(1).Current (A)	WE(1).Potential (V)	Scan	Index	WE(1).Charge (C)	Q+	Q-
0.1531982421875	256.312688352873	6.243896484375E-06	0.1531982421875	6	2480	1.71993087860756E-05		
0.158233642578125	256.413396352618	6.0791015625E-06	0.158294677734375	6	2481	1.78198206413072E-05		
0.16326904296875	256.514104352364	5.92041015625E-06	0.163330078125	6	2482	1.842404344643E-05		
0.168304443359375	256.61481235211	5.767822265625E-06	0.16827392578125	6	2483	1.90125920198625E-05		
0.17333984375	256.715520351856	5.6182861328125E-06	0.17333984375	6	2484	1.95859283849131E-05		
0.178375244140625	256.816228351601	5.46875E-06	0.178466796875	6	2485	2.01442053366918E-05		
0.18341064453125	256.916936351347	5.328369140625E-06	0.1834716796875	6	2486	2.06878830795176E-05		
0.188446044921875	257.017644351093	5.1910400390625E-06	0.188568115234375	6	2487	2.12175782507984E-05		
0.1934814453125	257.118352350839	5.0567626953125E-06	0.19354248046875	6	2488	2.17335964407539E-05		
0.198516845703125	257.219060350584	4.9224853515625E-06	0.1986083984375	6	2489	2.2236090444494E-05		
0.20355224609375	257.31976835033	4.79736328125E-06	0.20361328125	6	2490	2.27255241043167E-05		
0.208587646484375	257.420476350076	4.681396484375E-06	0.20867919921875	6	2491	2.32028178288601E-05		
0.213623046875	257.521184349822	4.5623779296875E-06	0.2137451171875	6	2492	2.36682790273335E-05		
0.218658447265625	257.621892349567	4.449462890625E-06	0.21875	6	2493	2.41220604948467E-05		
0.22369384765625	257.722600349313	4.3365478515625E-06	0.223846435546875	6	2494	2.45644714595983E-05		
0.228729248046875	257.823308349059	4.229736328125E-06	0.22882080078125	6	2495	2.49958175118081E-05		
0.2337646484375	257.924016348804	4.1290283203125E-06	0.23388671875	6	2496	2.5416715288884E-05		
0.238800048828125	258.02472434855	4.033203125E-06	0.2388916015625	6	2497	2.58277159446152E-05		
0.24383544921875	258.125432348296	3.93646240234375E-06	0.2440185546875	6	2498	2.62290213868255E-05		
0.248870849609375	258.226140348042	3.84307861328125E-06	0.249053955078125	6	2499	2.66207516688155E-05		
0.25390625	258.326848347787	3.7548828125E-06	0.253997802734375	6	2500	2.70033397100633E-05		
0.258941650390625	258.427556347533	3.66668701171875E-06	0.25909423828125	6	2501	2.73770456260536E-05		
0.26397705078125	258.528264347279	3.58367919921875E-06	0.26409912109375	6	2502	2.77421295322711E-05		
0.269012451171875	258.628972347025	3.50250244140625E-06	0.269134521484375	6	2503	2.80989479506388E-05		
0.2740478515625	258.72968034677	3.4246826171875E-06	0.274139404296875	6	2504	2.84477591776522E-05		
0.279083251953125	258.830388346516	3.349609375E-06	0.2791748046875	6	2505	2.87888724415097E-05		
0.28411865234375	258.931096346262	3.27545166015625E-06	0.28424072265625	6	2506	2.91224696411518E-05		
0.289154052734375	259.031804346008	3.209228515625E-06	0.289276123046875	6	2507	2.94490000669612E-05		
0.294189453125	259.132512345753	3.14178466796875E-06	0.294342041015625	6	2508	2.9768798412988E-05		
0.299224853515625	259.233220345499	3.079833984375E-06	0.299407958984375	6	2509	3.00820811389713E-05		
0.30426025390625	259.333928345245	3.01300048828125E-06	0.304412841796875	6	2510	3.03888809867203E-05		
0.309295654296875	259.434636344991	2.95196533203125E-06	0.3094482421875	6	2511	3.06892397929914E-05		
0.3143310546875	259.535344344736	2.89581298828125E-06	0.3145751953125	6	2512	3.09836977976374E-05		
0.319366455078125	259.636052344482	2.84088134765625E-06	0.319580078125	6	2513	3.12725642288569E-05		
0.32440185546875	259.736760344228	2.78350830078125E-06	0.324615478515625	6	2514	3.15557772410102E-05		
0.329437255859375	259.837468343973	2.72735595703125E-06	0.329681396484375	6	2515	3.18332713504788E-05		
0.33447265625	259.938176343719	2.67669677734375E-06	0.334625244140625	6	2516	3.21053848892916E-05		
0.339508056640625	260.038884343465	2.63397216796875E-06	0.3397216796875	6	2517	3.23727981594857E-05		
0.34454345703125	260.139592343211	2.579345703125E-06	0.344757080078125	6	2518	3.26353110722266E-05		
0.349578857421875	260.240300342956	2.53265380859375E-06	0.34979248046875	6	2519	3.28927199007012E-05		
0.3546142578125	260.341008342702	2.48382568359375E-06	0.3548583984375	6	2520	3.31453193211928E-05		
0.359649658203125	260.441716342448	2.43865966796875E-06	0.359832763671875	6	2521	3.33931857312564E-05		
0.36468505859375	260.542424342194	2.39471435546875E-06	0.36492919921875	6	2522	3.36365665134508E-05		
0.369720458984375	260.643132341939	2.3516845703125E-06	0.3699951171875	6	2523	3.38755671691615E-05		
0.374755859375	260.743840341685	2.3046875E-06	0.375030517578125	6	2524	3.41100349032786E-05		
0.379791259765625	260.844548341431	2.26104736328125E-06	0.3800048828125	6	2525	3.43399369739927E-05		
0.38482666015625	260.945256341177	2.22076416015625E-06	0.385040283203125	6	2526	3.45656117133331E-05		
0.389862060546875	261.045964340922	2.18170166015625E-06	0.39007568359375	6	2527	3.4787295589922E-05		
0.3948974609375	261.146672340668	2.1405029296875E-06	0.39508056640625	6	2528	3.50049340340775E-05		
0.399932861328125	261.247380340414	2.1002197265625E-06	0.400115966796875	6	2529	3.52184724761173E-05		
0.40496826171875	261.34808834016	2.06878662109375E-06	0.405181884765625	6	2530	3.54283984052017E-05		
0.410003662109375	261.448796339905	2.03216552734375E-06	0.41021728515625	6	2531	3.56348973582499E-05		
0.4150390625	261.549504339651	1.995849609375E-06	0.415252685546875	6	2532	3.58377255906817E-05		
0.420074462890625	261.650212339397	1.9622802734375E-06	0.4202880859375	6	2533	3.60370322596282E-05		
0.42510986328125	261.750920339142	1.93267822265625E-06	0.42535400390625	6	2534	3.62331593350973E-05		
0.430145263671875	261.851628338888	1.89727783203125E-06	0.43035888671875	6	2535	3.642601222964E-05		
0.4351806640625	261.952336338634	1.86767578125E-06	0.4354248046875	6	2536	3.66155945812352E-05		
0.440216064453125	262.05304433838	1.83868408203125E-06	0.44049072265625	6	2537	3.6802222894039E-05		
0.44525146484375	262.153752338125	1.810302734375E-06	0.445526123046875	6	2538	3.698596265167E-05		
0.450286865234375	262.254460337871	1.783447265625E-06	0.450592041015625	6	2539	3.71669229934923E-05		
0.455322265625	262.355168337617	1.75628662109375E-06	0.455596923828125	6	2540	3.7345162127167E-05		
0.460357666015625	262.455876337363	1.73187255859375E-06	0.460601806640625	6	2541	3.75208073819522E-05		
0.46539306640625	262.556584337108	1.70806884765625E-06	0.4656982421875	6	2542	3.76940224668942E-05		
0.470428466796875	262.657292336854	1.68487548828125E-06	0.470703125	6	2543	3.78648692276329E-05		
0.4754638671875	262.7580003366	1.65618896484375E-06	0.475738525390625	6	2544	3.8033103919588E-05		
0.480499267578125	262.858708336346	1.63421630859375E-06	0.480743408203125	6	2545	3.81987920263782E-05		
0.48553466796875	262.959416336091	1.61163330078125E-06	0.48577880859375	6	2546	3.83622318622656E-05		
0.490570068359375	263.060124335837	1.591796875E-06	0.490814208984375	6	2547	3.85235362045933E-05		
0.49560546875	263.160832335583	1.57073974609375E-06	0.495880126953125	6	2548	3.86827850888949E-05		
0.500640869140625	263.261540335329	1.546630859375E-06	0.500946044921875	6	2549	3.88397565984633E-05		
0.50567626953125	263.362248335074	1.52740478515625E-06	0.50592041015625	6	2550	3.89945453207474E-05		
0.510711669921875	263.46295633482	1.50787353515625E-06	0.511016845703125	6	2551	3.9147384086391E-05		
0.5157470703125	263.563664334566	1.494140625E-06	0.51605224609375	6	2552	3.92985493817832E-05		
0.520782470703125	263.664372334311	1.4739990234375E-06	0.52105712890625	6	2553	3.94480048271362E-05		
0.52581787109375	263.765080334057	1.45660400390625E-06	0.526031494140625	6	2554	3.95955721614882E-05		
0.530853271484375	263.865788333803	1.4410400390625E-06	0.531097412109375	6	2555	3.97414805775043E-05		
0.535888671875	263.966496333549	1.42822265625E-06	0.536163330078125	6	2556	3.98859592678491E-05		
0.540924072265625	264.067204333294	1.41326904296875E-06	0.541229248046875	6	2557	4.0029040974332E-05		
0.54595947265625	264.16791233304	1.3995361328125E-06	0.546234130859375	6	2558	4.01706784032285E-05		
0.550994873046875	264.268620332786	1.38397216796875E-06	0.551239013671875	6	2559	4.03108388127293E-05		
0.5560302734375	264.369328332532	1.3690185546875E-06	0.556304931640625	6	2560	4.04494603571948E-05		
0.561065673828125	264.470036332277	1.356201171875E-06	0.561370849609375	6	2561	4.05866885557771E-05		
0.56610107421875	264.570744332023	1.343994140625E-06	0.56640625	6	2562	4.07226543757133E-05		
0.571136474609375	264.671452331769	1.33453369140625E-06	0.571441650390625	6	2563	4.08575288020074E-05		
0.576171875	264.772160331515	1.324462890625E-06	0.576446533203125	6	2564	4.09914173360448E-05		
0.581207275390625	264.87286833126	1.31744384765625E-06	0.581512451171875	6	2565	4.11244473070838E-05		
0.58624267578125	264.973576331006	1.30615234375E-06	0.5865478515625	6	2566	4.12565568694845E-05		
0.591278076171875	265.074284330752	1.29425048828125E-06	0.59161376953125	6	2567	4.13874986406881E-05		
0.5963134765625	265.174992330498	1.2860107421875E-06	0.59661865234375	6	2568	4.15174254158046E-05		
0.601348876953125	265.275700330243	1.2799072265625E-06	0.601654052734375	6	2569	4.16466282331385E-05		
0.60638427734375	265.376408329989	1.27044677734375E-06	0.60662841796875	6	2570	4.17750488850288E-05		
0.611419677734375	265.477116329735	1.26373291015625E-06	0.6116943359375	6	2571	4.19026546296664E-05		
0.616455078125	265.57782432948	1.25518798828125E-06	0.61676025390625	6	2572	4.20294927607756E-05		
0.621490478515625	265.678532329226	1.2457275390625E-06	0.62176513671875	6	2573	4.21554250351619E-05		
0.62652587890625	265.779240328972	1.23748779296875E-06	0.62677001953125	6	2574	4.22804660047404E-05		
0.631561279296875	265.879948328718	1.23443603515625E-06	0.631805419921875	6	2575	4.24049358116463E-05		
0.6365966796875	265.980656328463	1.23016357421875E-06	0.6368408203125	6	2576	4.25290381826926E-05		
0.641632080078125	266.081364328209	1.2237548828125E-06	0.64190673828125	6	2577	4.26526021328755E-05		
0.64666748046875	266.182072327955	1.21337890625E-06	0.646942138671875	6	2578	4.27753220719751E-05		
0.651702880859375	266.282780327701	1.21307373046875E-06	0.65203857421875	6	2579	4.28975035902113E-05		
0.65673828125	266.383488327446	1.21063232421875E-06	0.657012939453125	6	2580	4.30195468652528E-05		
0.661773681640625	266.484196327192	1.2091064453125E-06	0.662017822265625	6	2581	4.31413900514599E-05		
0.66680908203125	266.584904326938	1.20849609375E-06	0.66705322265625	6	2582	4.32631277362816E-05		
0.671844482421875	266.685612326684	1.20819091796875E-06	0.672088623046875	6	2583	4.33848144894E-05		
0.6768798828125	266.786320326429	1.2078857421875E-06	0.677154541015625	6	2584	4.35064757766668E-05		
0.681915283203125	266.887028326175	1.20819091796875E-06	0.682159423828125	6	2585	4.36281334259547E-05		
0.68695068359375	266.987736325921	1.21246337890625E-06	0.68719482421875	6	2586	4.37500239058863E-05		
0.691986083984375	267.088444325667	1.21429443359375E-06	0.692291259765625	6	2587	4.38722199760377E-05		
0.697021484375	267.189152325412	1.2188720703125E-06	0.697265625	6	2588	4.3994739826303E-05		
0.702056884765625	267.289860325158	1.220703125E-06	0.702301025390625	6	2589	4.4117583456682E-05		
0.70709228515625	267.390568324904	1.224365234375E-06	0.70733642578125	6	2590	4.42407035734504E-05		
0.712127685546875	267.491276324649	1.2322998046875E-06	0.71234130859375	6	2591	4.4364405766828E-05		
0.7171630859375	267.591984324395	1.23992919921875E-06	0.717437744140625	6	2592	4.4488890125649E-05		
0.722198486328125	267.692692324141	1.24847412109375E-06	0.722412109375	6	2593	4.46141930297017E-05		
0.72723388671875	267.793400323887	1.25762939453125E-06	0.72747802734375	6	2594	4.47403836005833E-05		
0.732269287109375	267.894108323632	1.268310546875E-06	0.732513427734375	6	2595	4.48675746156368E-05		
0.7373046875	267.994816323378	1.28021240234375E-06	0.737518310546875	6	2596	4.4995904318057E-05		
0.742340087890625	268.095524323124	1.292724609375E-06	0.742584228515625	6	2597	4.5125463657314E-05		
0.74737548828125	268.19623232287	1.30828857421875E-06	0.74755859375	6	2598	4.52564345323481E-05		
0.752410888671875	268.296940322615	1.32293701171875E-06	0.75347900390625	6	2599	4.53889260825235E-05		
0.7574462890625	268.397648322361	1.34429931640625E-06	0.75836181640625	6	2600	4.55232329841238E-05		
0.762481689453125	268.498356322107	1.36474609375E-06	0.76324462890625	6	2601	4.56596426374745E-05		
0.76751708984375	268.599064321853	1.38763427734375E-06	0.76812744140625	6	2602	4.57982387160882E-05		
0.772552490234375	268.699772321598	1.4154052734375E-06	0.77301025390625	6	2603	4.5939381379867E-05		
0.777587890625	268.800480321344	1.4447021484375E-06	0.77880859375	6	2604	4.60833980469033E-05		
0.782623291015625	268.90118832109	1.48101806640625E-06	0.78338623046875	6	2605	4.62307216366753E-05		
0.78765869140625	269.001896320835	1.52069091796875E-06	0.78857421875	6	2606	4.63818687421735E-05		
0.792694091796875	269.102604320581	1.5631103515625E-06	0.79345703125	6	2607	4.65371522295754E-05		
0.7977294921875	269.203312320327	1.60247802734375E-06	0.79803466796875	6	2608	4.66965502710082E-05		
0.802764892578125	269.304020320073	1.65557861328125E-06	0.80322265625	6	2609	4.6860604925314E-05		
0.80780029296875	269.404728319818	1.70928955078125E-06	0.80810546875	6	2610	4.70300401502755E-05		
0.812835693359375	269.505436319564	1.77001953125E-06	0.8135986328125	6	2611	4.72052379336674E-05		
0.81787109375	269.60614431931	1.8359375E-06	0.81817626953125	6	2612	4.73868130939081E-05		
0.822906494140625	269.706852319056	1.90460205078125E-06	0.82366943359375	6	2613	4.75751621706877E-05		
0.82794189453125	269.807560318801	1.97998046875E-06	0.8282470703125	6	2614	4.77707690151874E-05		
0.832977294921875	269.908268318547	2.064208984375E-06	0.83343505859375	6	2615	4.79744085168932E-05		
0.8380126953125	270.008976318293	2.1563720703125E-06	0.83831787109375	6	2616	4.81869319628458E-05		
0.843048095703125	270.109684318039	2.2589111328125E-06	0.843505859375	6	2617	4.84092597616836E-05		
0.84808349609375	270.210392317784	2.3651123046875E-06	0.8489990234375	6	2618	4.86420976812951E-05		
0.853118896484375	270.31110031753	2.4798583984375E-06	0.85418701171875	6	2619	4.88860605400987E-05		
0.858154296875	270.411808317276	2.6055908203125E-06	0.8587646484375	6	2620	4.91421342303511E-05		
0.863189697265625	270.512516317022	2.74383544921875E-06	0.8636474609375	6	2621	4.94114974571858E-05		
0.86822509765625	270.613224316767	2.8887939453125E-06	0.8685302734375	6	2622	4.96951251989231E-05		
0.873260498046875	270.713932316513	3.05023193359375E-06	0.87432861328125	6	2623	4.99941779708024E-05		
0.8782958984375	270.814640316259	3.22021484375E-06	0.87860107421875	6	2624	5.03099217894487E-05		
0.883331298828125	270.915348316004	3.4033203125E-06	0.88409423828125	6	2625	5.06434407725465E-05		
0.88836669921875	271.01605631575	3.60107421875E-06	0.8892822265625	6	2626	5.09961391799152E-05		
0.893402099609375	271.116764315496	3.80828857421875E-06	0.89385986328125	6	2627	5.13692320964765E-05		
0.8984375	271.217472315242	4.03839111328125E-06	0.8990478515625	6	2628	5.17643420607783E-05		
0.903472900390625	271.318180314987	4.2724609375E-06	0.90362548828125	6	2629	5.21828296768945E-05		
0.8984375	271.418888314733	3.75274658203125E-06	0.89935302734375	6	2630	5.25869290868286E-05		
0.893402099609375	271.519596314479	3.333740234375E-06	0.8935546875	6	2631	5.2943763876101E-05		
0.88836669921875	271.620304314225	2.978515625E-06	0.8892822265625	6	2632	5.32616104464978E-05		
0.883331298828125	271.72101231397	2.67333984375E-06	0.8843994140625	6	2633	5.3546202252619E-05		
0.8782958984375	271.821720313716	2.40509033203125E-06	0.87921142578125	6	2634	5.38019230589271E-05		
0.873260498046875	271.922428313462	2.17498779296875E-06	0.87432861328125	6	2635	5.40325490874238E-05		
0.86822509765625	272.023136313208	1.9677734375E-06	0.8685302734375	6	2636	5.42411507922225E-05		
0.863189697265625	272.123844312953	1.77825927734375E-06	0.8636474609375	6	2637	5.44297799933702E-05		
0.858154296875	272.224552312699	1.61285400390625E-06	0.8587646484375	6	2638	5.46005358046386E-05		
0.853118896484375	272.325260312445	1.4691162109375E-06	0.8538818359375	6	2639	5.47557247045916E-05		
0.84808349609375	272.425968312191	1.33544921875E-06	0.8489990234375	6	2640	5.48969474039041E-05		
0.843048095703125	272.526676311936	1.21612548828125E-06	0.84320068359375	6	2641	5.50254299014341E-05		
0.8380126953125	272.627384311682	1.10870361328125E-06	0.838623046875	6	2642	5.51424927834887E-05		
0.832977294921875	272.728092311428	1.01654052734375E-06	0.833740234375	6	2643	5.52495075680781E-05		
0.82794189453125	272.828800311173	9.2742919921875E-07	0.8282470703125	6	2644	5.53473946638405E-05		
0.822906494140625	272.929508310919	8.5113525390625E-07	0.82366943359375	6	2645	5.54369507881347E-05		
0.81787109375	273.030216310665	7.7972412109375E-07	0.81817626953125	6	2646	5.5519074521726E-05		
0.812835693359375	273.130924310411	7.171630859375E-07	0.81298828125	6	2647	5.55944461666513E-05		
0.80780029296875	273.231632310156	6.573486328125E-07	0.80810546875	6	2648	5.56636587134562E-05		
0.802764892578125	273.332340309902	6.036376953125E-07	0.80291748046875	6	2649	5.57271559955552E-05		
0.7977294921875	273.433048309648	5.56640625E-07	0.79864501953125	6	2650	5.57855782972183E-05		
0.792694091796875	273.533756309394	5.1483154296875E-07	0.79315185546875	6	2651	5.58395331609063E-05		
0.78765869140625	273.634464309139	4.730224609375E-07	0.78826904296875	6	2652	5.58892752451357E-05		
0.782623291015625	273.735172308885	4.3914794921875E-07	0.78338623046875	6	2653	5.59352047275752E-05		
0.777587890625	273.835880308631	4.0679931640625E-07	0.7781982421875	6	2654	5.59778018214274E-05		
0.772552490234375	273.936588308377	3.8360595703125E-07	0.77301025390625	6	2655	5.60176049475558E-05		
0.76751708984375	274.037296308122	3.5797119140625E-07	0.76812744140625	6	2656	5.60549451620318E-05		
0.762481689453125	274.138004307868	3.338623046875E-07	0.7635498046875	6	2657	5.60897824470885E-05		
0.7574462890625	274.238712307614	3.094482421875E-07	0.7586669921875	6	2658	5.61221750103869E-05		
0.752410888671875	274.33942030736	2.9541015625E-07	0.75347900390625	6	2659	5.61526321689598E-05		
0.74737548828125	274.440128307105	2.7191162109375E-07	0.74755859375	6	2660	5.61811975785531E-05		
0.742340087890625	274.540836306851	2.581787109375E-07	0.7425537109375	6	2661	5.62078894290607E-05		
0.7373046875	274.641544306597	2.4078369140625E-07	0.73748779296875	6	2662	5.62330169486813E-05		
0.732269287109375	274.742252306342	2.2613525390625E-07	0.732513427734375	6	2663	5.62565255677328E-05		
0.72723388671875	274.842960306088	2.13623046875E-07	0.7275390625	6	2664	5.62786699447315E-05		
0.722198486328125	274.943668305834	2.032470703125E-07	0.72247314453125	6	2665	5.62996610824484E-05		
0.7171630859375	275.04437630558	1.9195556640625E-07	0.717437744140625	6	2666	5.63195608265232E-05		
0.712127685546875	275.145084305325	1.812744140625E-07	0.71240234375	6	2667	5.63383546250407E-05		
0.70709228515625	275.245792305071	1.6998291015625E-07	0.707305908203125	6	2668	5.63560424780007E-05		
0.702056884765625	275.346500304817	1.6204833984375E-07	0.70233154296875	6	2669	5.63727626285981E-05		
0.697021484375	275.447208304563	1.52587890625E-07	0.697357177734375	6	2670	5.6388606026303E-05		
0.691986083984375	275.547916304308	1.4434814453125E-07	0.692291259765625	6	2671	5.64035544812214E-05		
0.68695068359375	275.648624304054	1.361083984375E-07	0.687255859375	6	2672	5.64176771149505E-05		
0.681915283203125	275.7493323038	1.263427734375E-07	0.68212890625	6	2673	5.64308938919567E-05		
0.6768798828125	275.850040303546	1.1962890625E-07	0.67706298828125	6	2674	5.64432812097948E-05		
0.671844482421875	275.950748303291	1.1016845703125E-07	0.6719970703125	6	2675	5.64548499824014E-05		
0.66680908203125	276.051456303037	1.007080078125E-07	0.667083740234375	6	2676	5.64654692425393E-05		
0.661773681640625	276.152164302783	1.0009765625E-07	0.661956787109375	6	2677	5.64755791856442E-05		
0.65673828125	276.252872302529	9.1552734375E-08	0.65692138671875	6	2678	5.64852307434194E-05		
0.651702880859375	276.353580302274	8.697509765625E-08	0.651885986328125	6	2679	5.64942201890517E-05		
0.64666748046875	276.45428830202	8.758544921875E-08	0.64691162109375	6	2680	5.65030095458496E-05		
0.641632080078125	276.554996301766	7.965087890625E-08	0.64190673828125	6	2681	5.65114314667881E-05		
0.6365966796875	276.655704301511	8.1787109375E-08	0.63690185546875	6	2682	5.65195587114431E-05		
0.631561279296875	276.756412301257	7.464599609375E-08	0.630096435546875	6	2683	5.65274385735393E-05		
0.62652587890625	276.857120301003	7.0770263671875E-08	0.62591552734375	6	2684	5.65347581868991E-05		
0.621490478515625	276.957828300749	7.1197509765625E-08	0.6217041015625	6	2685	5.65419068152551E-05		
0.616455078125	277.058536300494	6.793212890625E-08	0.616851806640625	6	2686	5.65489135624375E-05		
0.611419677734375	277.15924430024	6.6802978515625E-08	0.612030029296875	6	2687	5.65556983929127E-05		
0.60638427734375	277.259952299986	6.4453125E-08	0.606903076171875	6	2688	5.65623086004052E-05		
0.601348876953125	277.360660299732	5.9722900390625E-08	0.601959228515625	6	2689	5.65685622859746E-05		
0.5963134765625	277.461368299477	5.6671142578125E-08	0.5970458984375	6	2690	5.65744230698328E-05		
0.591278076171875	277.562076299223	5.4901123046875E-08	0.59222412109375	6	2691	5.6580040109111E-05		
0.58624267578125	277.662784298969	5.0750732421875E-08	0.58721923828125	6	2692	5.6585358834127E-05		
0.581207275390625	277.763492298715	4.8095703125E-08	0.58203125	6	2693	5.65903355891351E-05		
0.576171875	277.86420029846	4.6661376953125E-08	0.577423095703125	6	2694	5.659510861733E-05		
0.571136474609375	277.964908298206	4.4464111328125E-08	0.572265625	6	2695	5.65996961086057E-05		
0.56610107421875	278.065616297952	3.9306640625E-08	0.567108154296875	6	2696	5.66039161640219E-05		
0.561065673828125	278.166324297698	3.5125732421875E-08	0.561676025390625	6	2697	5.66076632821932E-05		
0.5560302734375	278.267032297443	2.8778076171875E-08	0.5562744140625	6	2698	5.66108792554587E-05		
0.550994873046875	278.367740297189	2.618408203125E-08	0.55078125	6	2699	5.66136477573309E-05		
0.54595947265625	278.468448296935	2.2857666015625E-08	0.54547119140625	6	2700	5.66161179449409E-05		
0.540924072265625	278.56915629668	1.7120361328125E-08	0.540283203125	6	2701	5.66181297472212E-05		
0.535888671875	278.669864296426	1.40380859375E-08	0.534881591796875	6	2702	5.66197013540659E-05		
0.530853271484375	278.770572296172	6.561279296875E-09	0.529083251953125	6	2703	5.66207381780259E-05		
0.52581787109375	278.871280295918	4.425048828125E-09	0.5245361328125	6	2704	5.66212911508046E-05		
0.520782470703125	278.971988295663	2.716064453125E-09	0.519683837890625	6	2705	5.66216513107065E-05		
0.5157470703125	279.072696295409	4.638671875E-09	0.515106201171875	6	2706	5.6622018746566E-05		
0.510711669921875	279.173404295155	4.302978515625E-09	0.5106201171875	6	2707	5.66224698559381E-05		
0.50567626953125	279.274112294901	3.96728515625E-10	0.505706787109375	6	2708	5.66227063245606E-05		
0.500640869140625	279.374820294646	-3.72314453125E-09	0.5006103515625	6	2709	5.66225389775354E-05		
0.49560546875	279.475528294392	-2.288818359375E-09	0.495880126953125	6	2710	5.66222370252945E-05		
0.490570068359375	279.576236294138	-1.77001953125E-09	0.491058349609375	6	2711	5.66220332984813E-05		
0.48553466796875	279.676944293884	-3.692626953125E-09	0.486175537109375	6	2712	5.66217568120919E-05		
0.480499267578125	279.777652293629	-6.4697265625E-09	0.48114013671875	6	2713	5.66212474950589E-05		
0.4754638671875	279.878360293375	-1.019287109375E-08	0.47613525390625	6	2714	5.66204071219545E-05		
0.470428466796875	279.979068293121	-1.0101318359375E-08	0.471405029296875	6	2715	5.66193848499097E-05		
0.46539306640625	280.079776292867	-1.4892578125E-08	0.4666748046875	6	2716	5.66181261092424E-05		
0.460357666015625	280.180484292612	-1.59912109375E-08	0.46148681640625	6	2717	5.66165726922918E-05		
0.455322265625	280.281192292358	-2.1026611328125E-08	0.456298828125	6	2718	5.66147064091638E-05		
0.450286865234375	280.381900292104	-2.1820068359375E-08	0.451629638671875	6	2719	5.66125490877312E-05		
0.44525146484375	280.482608291849	-2.3193359375E-08	0.446502685546875	6	2720	5.66102826269343E-05		
0.440216064453125	280.583316291595	-2.8778076171875E-08	0.441436767578125	6	2721	5.66076669201721E-05		
0.4351806640625	280.684024291341	-3.41796875E-08	0.43585205078125	6	2722	5.66044946026523E-05		
0.430145263671875	280.784732291087	-4.0863037109375E-08	0.43035888671875	6	2723	5.66007183806505E-05		
0.42510986328125	280.885440290832	-4.681396484375E-08	0.42486572265625	6	2724	5.65963018743787E-05		
0.420074462890625	280.986148290578	-4.974365234375E-08	0.41986083984375	6	2725	5.65914415346924E-05		
0.4150390625	281.086856290324	-5.4840087890625E-08	0.41473388671875	6	2726	5.65861737413798E-05		
0.410003662109375	281.18756429007	-6.0943603515625E-08	0.409027099609375	6	2727	5.6580342061352E-05		
0.40496826171875	281.288272289815	-6.7230224609375E-08	0.403564453125	6	2728	5.65738882869482E-05		
0.399932861328125	281.388980289561	-6.9366455078125E-08	0.398834228515625	6	2729	5.65670125070028E-05		
0.3948974609375	281.489688289307	-7.037353515625E-08	0.394500732421875	6	2730	5.65599766559899E-05		
0.389862060546875	281.590396289053	-7.55615234375E-08	0.389434814453125	6	2731	5.65526279387996E-05		
0.38482666015625	281.691104288798	-7.43408203125E-08	0.3848876953125	6	2732	5.65450791327748E-05		
0.379791259765625	281.791812288544	-7.8521728515625E-08	0.379913330078125	6	2733	5.6537381169619E-05		
0.374755859375	281.89252028829	-8.4075927734375E-08	0.375	6	2734	5.65291920793243E-05		
0.369720458984375	281.993228288036	-8.526611328125E-08	0.370086669921875	6	2735	5.65206682949793E-05		
0.36468505859375	282.093936287781	-8.6700439453125E-08	0.36529541015625	6	2736	5.65120062674396E-05		
0.359649658203125	282.194644287527	-9.5489501953125E-08	0.360321044921875	6	2737	5.65028349228669E-05		
0.3546142578125	282.295352287273	-9.9517822265625E-08	0.3553466796875	6	2738	5.64930123800877E-05		
0.349578857421875	282.396060287018	-1.04278564453125E-07	0.350616455078125	6	2739	5.64827532798517E-05		
0.34454345703125	282.496768286764	-1.085205078125E-07	0.345916748046875	6	2740	5.64720357942861E-05		
0.339508056640625	282.59747628651	-1.12091064453125E-07	0.3409423828125	6	2741	5.6460929044988E-05		
0.33447265625	282.698184286256	-1.18408203125E-07	0.3358154296875	6	2742	5.64493202546146E-05		
0.329437255859375	282.798892286001	-1.256103515625E-07	0.33074951171875	6	2743	5.6437034800183E-05		
0.32440185546875	282.899600285747	-1.32171630859375E-07	0.326019287109375	6	2744	5.64240544917993E-05		
0.319366455078125	283.000308285493	-1.4056396484375E-07	0.320892333984375	6	2745	5.64103211218026E-05		
0.3143310546875	283.101016285239	-1.4715576171875E-07	0.315673828125	6	2746	5.63958310522139E-05		
0.309295654296875	283.201724284984	-1.56982421875E-07	0.3099365234375	6	2747	5.63805187994149E-05		
0.30426025390625	283.30243228473	-1.63299560546875E-07	0.304443359375	6	2748	5.6364391639363E-05		
0.299224853515625	283.403140284476	-1.74774169921875E-07	0.29913330078125	6	2749	5.63473658985458E-05		
0.294189453125	283.503848284222	-1.80084228515625E-07	0.294189453125	6	2750	5.63294997846242E-05		
0.289154052734375	283.604556283967	-1.90155029296875E-07	0.2889404296875	6	2751	5.63108551432379E-05		
0.28411865234375	283.705264283713	-2.01080322265625E-07	0.283294677734375	6	2752	5.62911554879975E-05		
0.279083251953125	283.805972283459	-2.07489013671875E-07	0.27813720703125	6	2753	5.62705827178434E-05		
0.2740478515625	283.906680283205	-2.16522216796875E-07	0.27337646484375	6	2754	5.62492314202245E-05		
0.269012451171875	284.00738828295	-2.19696044921875E-07	0.26898193359375	6	2755	5.62272653041873E-05		
